fonte,is_synthetic,player_id,stagione,squadra,presenze,minuti,gol,assist,xG,xA,fantamedia,rigori_battuti
fixture_sintetica_v1,True,P0414,2025/26,SQ14,11,690,1,0,1.29,0.0,6.37,0
fixture_sintetica_v1,True,P0415,2024/25,SQ14,8,603,1,0,1.04,0.0,6.22,0
fixture_sintetica_v1,True,P0415,2025/26,SQ14,14,690,1,0,1.27,0.0,6.92,0
fixture_sintetica_v1,True,P0416,2024/25,SQ14,8,536,0,0,0.0,0.0,7.41,0
fixture_sintetica_v1,True,P0416,2025/26,SQ14,10,650,2,1,2.41,0.94,7.6,0
fixture_sintetica_v1,True,P0417,2024/25,SQ05,11,593,1,1,1.15,1.22,6.3,0
fixture_sintetica_v1,True,P0417,2025/26,SQ14,9,614,0,0,0.0,0.0,6.55,0
fixture_sintetica_v1,True,P0418,2024/25,SQ14,23,1631,5,0,6.29,0.0,7.31,0
fixture_sintetica_v1,True,P0418,2025/26,SQ14,16,892,2,1,2.57,1.06,7.17,0
fixture_sintetica_v1,True,P0419,2024/25,SQ14,27,2194,7,2,6.06,2.55,7.5,0
fixture_sintetica_v1,True,P0419,2025/26,SQ14,8,368,0,2,0.0,2.52,6.99,0
fixture_sintetica_v1,True,P0420,2024/25,SQ14,15,1297,3,1,2.63,1.22,6.82,0
fixture_sintetica_v1,True,P0420,2025/26,SQ14,8,659,1,0,1.14,0.0,7.18,0
fixture_sintetica_v1,True,P0421,2024/25,SQ15,7,610,0,0,0.0,0.0,6.87,0
fixture_sintetica_v1,True,P0421,2025/26,SQ15,3,212,0,0,0.0,0.0,7.05,0
fixture_sintetica_v1,True,P0422,2024/25,SQ15,9,754,0,0,0.0,0.0,7.3,0
fixture_sintetica_v1,True,P0422,2025/26,SQ15,24,1601,0,0,0.0,0.0,7.84,0
fixture_sintetica_v1,True,P0423,2024/25,SQ04,26,2209,0,0,0.0,0.0,6.98,0
fixture_sintetica_v1,True,P0423,2025/26,SQ15,12,650,0,0,0.0,0.0,7.43,0
fixture_sintetica_v1,True,P0424,2024/25,SQ15,11,912,0,0,0.0,0.0,7.6,0
fixture_sintetica_v1,True,P0424,2025/26,SQ15,18,1169,0,0,0.0,0.0,7.3,0
fixture_sintetica_v1,True,P0425,2024/25,SQ15,23,1703,0,1,0.0,1.01,6.73,0
fixture_sintetica_v1,True,P0425,2025/26,SQ15,11,548,0,0,0.0,0.0,6.73,0
fixture_sintetica_v1,True,P0426,2024/25,SQ15,7,374,0,0,0.0,0.0,6.19,0
fixture_sintetica_v1,True,P0426,2025/26,SQ15,17,1236,0,0,0.0,0.0,6.63,0
fixture_sintetica_v1,True,P0427,2024/25,SQ11,15,869,0,0,0.0,0.0,6.91,0
fixture_sintetica_v1,True,P0427,2025/26,SQ15,5,227,0,0,0.0,0.0,6.6,0
fixture_sintetica_v1,True,P0428,2024/25,SQ15,9,478,0,0,0.0,0.0,7.85,0
fixture_sintetica_v1,True,P0428,2025/26,SQ15,8,424,0,0,0.0,0.0,7.46,0
fixture_sintetica_v1,True,P0429,2024/25,SQ15,13,1032,1,0,1.25,0.0,7.11,0
fixture_sintetica_v1,True,P0429,2025/26,SQ15,25,2047,0,0,0.0,0.0,7.39,0
fixture_sintetica_v1,True,P0430,2024/25,SQ15,12,619,0,1,0.0,0.8,7.61,0
fixture_sintetica_v1,True,P0430,2025/26,SQ15,5,421,0,0,0.0,0.0,7.2,0
fixture_sintetica_v1,True,P0431,2024/25,SQ15,6,529,0,0,0.0,0.0,6.61,0
fixture_sintetica_v1,True,P0431,2025/26,SQ15,7,327,0,0,0.0,0.0,6.6,0
fixture_sintetica_v1,True,P0432,2024/25,SQ15,19,1017,0,0,0.0,0.0,7.39,0
fixture_sintetica_v1,True,P0432,2025/26,SQ15,17,1191,0,0,0.0,0.0,7.41,0
fixture_sintetica_v1,True,P0433,2024/25,SQ15,21,997,0,1,0.0,1.09,7.47,0
fixture_sintetica_v1,True,P0433,2025/26,SQ15,19,1638,0,0,0.0,0.0,7.77,0
fixture_sintetica_v1,True,P0434,2024/25,SQ15,20,1246,1,3,1.0,2.91,7.0,0
fixture_sintetica_v1,True,P0434,2025/26,SQ15,21,1645,2,1,2.29,1.13,7.07,0
fixture_sintetica_v1,True,P0435,2024/25,SQ15,12,946,1,2,1.06,2.0,7.87,0
fixture_sintetica_v1,True,P0435,2025/26,SQ15,23,1187,1,0,1.27,0.0,8.08,0
fixture_sintetica_v1,True,P0436,2024/25,SQ15,13,810,0,1,0.0,0.82,7.23,0
fixture_sintetica_v1,True,P0436,2025/26,SQ15,4,301,0,0,0.0,0.0,6.83,0
fixture_sintetica_v1,True,P0437,2024/25,SQ15,15,1076,0,0,0.0,0.0,6.73,0
fixture_sintetica_v1,True,P0437,2025/26,SQ15,7,573,0,1,0.0,1.16,6.68,0
fixture_sintetica_v1,True,P0438,2024/25,SQ15,18,1549,1,1,0.95,0.85,7.11,0
fixture_sintetica_v1,True,P0438,2025/26,SQ15,26,1438,1,0,0.92,0.0,7.65,0
fixture_sintetica_v1,True,P0439,2024/25,SQ15,20,1559,2,1,1.91,1.05,6.78,0
fixture_sintetica_v1,True,P0439,2025/26,SQ15,10,497,3,1,3.3,0.98,7.21,0
fixture_sintetica_v1,True,P0440,2024/25,SQ15,25,1211,1,2,1.24,2.4,7.71,0
fixture_sintetica_v1,True,P0440,2025/26,SQ15,28,1394,2,2,2.38,2.28,7.31,0
fixture_sintetica_v1,True,P0441,2024/25,SQ15,26,2325,1,2,1.19,1.86,7.68,0
fixture_sintetica_v1,True,P0441,2025/26,SQ15,6,395,0,1,0.0,0.83,7.33,0
fixture_sintetica_v1,True,P0442,2024/25,SQ15,9,550,1,0,1.29,0.0,7.15,0
fixture_sintetica_v1,True,P0442,2025/26,SQ15,11,651,1,2,0.88,2.46,7.15,0
fixture_sintetica_v1,True,P0443,2024/25,SQ15,22,1545,4,3,4.22,2.45,6.86,0
fixture_sintetica_v1,True,P0443,2025/26,SQ15,11,927,1,0,0.94,0.0,7.18,0
fixture_sintetica_v1,True,P0444,2024/25,SQ15,11,710,1,1,1.17,1.1,7.19,0
fixture_sintetica_v1,True,P0444,2025/26,SQ15,5,413,0,0,0.0,0.0,7.72,0
fixture_sintetica_v1,True,P0445,2024/25,SQ16,6,286,0,0,0.0,0.0,6.68,0
fixture_sintetica_v1,True,P0445,2025/26,SQ15,15,854,2,0,2.08,0.0,6.81,0
fixture_sintetica_v1,True,P0446,2024/25,SQ15,6,467,2,0,2.13,0.0,7.74,0
fixture_sintetica_v1,True,P0446,2025/26,SQ15,24,1715,7,2,8.99,1.96,7.71,0
fixture_sintetica_v1,True,P0447,2024/25,SQ15,16,980,1,2,0.88,2.35,7.12,0
fixture_sintetica_v1,True,P0447,2025/26,SQ15,25,1516,1,3,0.89,2.77,7.03,0
fixture_sintetica_v1,True,P0448,2024/25,SQ15,26,1292,2,3,2.25,3.08,7.44,0
fixture_sintetica_v1,True,P0448,2025/26,SQ15,14,663,0,2,0.0,2.43,7.57,0
fixture_sintetica_v1,True,P0449,2024/25,SQ15,14,761,3,1,3.01,1.1,7.33,0
fixture_sintetica_v1,True,P0449,2025/26,SQ15,8,688,1,0,1.28,0.0,7.42,0
fixture_sintetica_v1,True,P0450,2024/25,SQ15,16,1287,0,1,0.0,1.16,6.24,0
fixture_sintetica_v1,True,P0450,2025/26,SQ15,10,613,0,0,0.0,0.0,6.55,0
fixture_sintetica_v1,True,P0451,2024/25,SQ16,9,516,0,0,0.0,0.0,6.72,0
fixture_sintetica_v1,True,P0451,2025/26,SQ16,11,951,0,0,0.0,0.0,6.91,0
fixture_sintetica_v1,True,P0452,2024/25,SQ13,6,367,0,0,0.0,0.0,7.06,0
fixture_sintetica_v1,True,P0452,2025/26,SQ16,19,974,0,0,0.0,0.0,6.95,0
fixture_sintetica_v1,True,P0453,2024/25,SQ16,13,1152,0,0,0.0,0.0,7.53,0
fixture_sintetica_v1,True,P0453,2025/26,SQ16,23,1209,0,0,0.0,0.0,7.6,0
fixture_sintetica_v1,True,P0454,2024/25,SQ16,25,1522,0,0,0.0,0.0,7.28,0
fixture_sintetica_v1,True,P0454,2025/26,SQ16,11,622,0,0,0.0,0.0,6.81,0
fixture_sintetica_v1,True,P0455,2024/25,SQ16,18,1271,0,0,0.0,0.0,7.32,0
fixture_sintetica_v1,True,P0455,2025/26,SQ16,5,226,0,0,0.0,0.0,6.86,0
fixture_sintetica_v1,True,P0456,2024/25,SQ16,18,932,0,1,0.0,0.81,7.91,0
fixture_sintetica_v1,True,P0456,2025/26,SQ16,11,847,0,0,0.0,0.0,7.96,0
fixture_sintetica_v1,True,P0457,2024/25,SQ16,5,434,0,0,0.0,0.0,7.16,0
fixture_sintetica_v1,True,P0457,2025/26,SQ16,7,344,0,0,0.0,0.0,7.07,0
fixture_sintetica_v1,True,P0458,2024/25,SQ16,6,274,0,0,0.0,0.0,7.01,0
fixture_sintetica_v1,True,P0458,2025/26,SQ16,3,244,0,0,0.0,0.0,7.09,0
fixture_sintetica_v1,True,P0459,2024/25,SQ16,5,445,0,1,0.0,1.12,7.12,0
fixture_sintetica_v1,True,P0459,2025/26,SQ16,7,530,0,0,0.0,0.0,7.61,0
fixture_sintetica_v1,True,P0460,2024/25,SQ16,14,970,0,0,0.0,0.0,7.47,0
fixture_sintetica_v1,True,P0460,2025/26,SQ16,27,1949,0,1,0.0,1.14,7.52,0
fixture_sintetica_v1,True,P0461,2024/25,SQ16,9,479,0,0,0.0,0.0,6.57,0
fixture_sintetica_v1,True,P0461,2025/26,SQ16,16,991,0,0,0.0,0.0,6.21,0
fixture_sintetica_v1,True,P0462,2024/25,SQ15,8,434,0,0,0.0,0.0,7.11,0
fixture_sintetica_v1,True,P0462,2025/26,SQ16,17,1320,0,0,0.0,0.0,6.94,0
fixture_sintetica_v1,True,P0463,2024/25,SQ16,4,242,1,0,0.83,0.0,6.7,0
fixture_sintetica_v1,True,P0463,2025/26,SQ16,14,661,0,0,0.0,0.0,6.32,0
fixture_sintetica_v1,True,P0464,2024/25,SQ16,21,982,3,3,3.15,3.44,7.8,0
fixture_sintetica_v1,True,P0464,2025/26,SQ16,6,502,1,1,1.18,0.82,8.13,0
fixture_sintetica_v1,True,P0465,2024/25,SQ16,26,1527,0,1,0.0,1.19,6.98,0
fixture_sintetica_v1,True,P0465,2025/26,SQ16,26,2184,0,0,0.0,0.0,7.57,0
fixture_sintetica_v1,True,P0466,2024/25,SQ11,8,537,0,0,0.0,0.0,6.97,0
fixture_sintetica_v1,True,P0466,2025/26,SQ16,18,1021,0,0,0.0,0.0,6.93,0
fixture_sintetica_v1,True,P0467,2024/25,SQ16,20,1693,3,0,2.46,0.0,7.52,0
fixture_sintetica_v1,True,P0467,2025/26,SQ16,20,1473,2,0,2.13,0.0,7.52,0
fixture_sintetica_v1,True,P0468,2024/25,SQ16,14,768,1,2,0.84,1.69,7.48,0
fixture_sintetica_v1,True,P0468,2025/26,SQ16,21,1304,1,1,1.03,1.1,7.76,0
fixture_sintetica_v1,True,P0469,2024/25,SQ08,6,400,0,0,0.0,0.0,6.36,0
fixture_sintetica_v1,True,P0469,2025/26,SQ16,15,904,1,2,1.2,1.8,7.03,0
fixture_sintetica_v1,True,P0470,2024/25,SQ16,11,753,0,0,0.0,0.0,6.81,0
fixture_sintetica_v1,True,P0470,2025/26,SQ16,4,213,1,0,0.83,0.0,7.03,0
fixture_sintetica_v1,True,P0471,2024/25,SQ16,16,1054,0,2,0.0,1.67,8.12,0
fixture_sintetica_v1,True,P0471,2025/26,SQ16,13,1044,0,0,0.0,0.0,7.81,0
fixture_sintetica_v1,True,P0472,2024/25,SQ16,9,675,0,0,0.0,0.0,6.25,0
fixture_sintetica_v1,True,P0472,2025/26,SQ16,9,641,0,1,0.0,0.99,6.61,0
fixture_sintetica_v1,True,P0473,2024/25,SQ16,11,872,0,0,0.0,0.0,6.03,0
fixture_sintetica_v1,True,P0473,2025/26,SQ16,9,678,1,0,1.23,0.0,6.45,0
fixture_sintetica_v1,True,P0474,2024/25,SQ16,13,616,1,1,0.84,0.9,7.32,0
fixture_sintetica_v1,True,P0474,2025/26,SQ16,8,454,4,0,4.17,0.0,7.44,0
fixture_sintetica_v1,True,P0475,2024/25,SQ16,10,707,4,1,3.42,1.0,8.16,0
fixture_sintetica_v1,True,P0475,2025/26,SQ16,7,575,1,2,0.9,2.34,7.77,0
fixture_sintetica_v1,True,P0476,2024/25,SQ16,16,1296,6,0,6.55,0.0,7.73,0
fixture_sintetica_v1,True,P0476,2025/26,SQ16,19,1336,4,1,3.6,1.17,7.47,0
fixture_sintetica_v1,True,P0477,2024/25,SQ16,13,988,3,0,2.65,0.0,7.16,0
fixture_sintetica_v1,True,P0477,2025/26,SQ16,9,594,3,0,3.79,0.0,6.6,0
fixture_sintetica_v1,True,P0478,2024/25,SQ16,15,875,2,1,1.96,1.27,6.98,0
fixture_sintetica_v1,True,P0478,2025/26,SQ16,20,1731,3,1,2.55,1.11,6.51,0
fixture_sintetica_v1,True,P0479,2024/25,SQ16,26,1397,3,4,2.71,4.21,7.45,0
fixture_sintetica_v1,True,P0479,2025/26,SQ16,28,2153,6,3,6.53,2.88,7.99,0
fixture_sintetica_v1,True,P0480,2024/25,SQ16,15,1056,0,1,0.0,1.01,6.54,0
fixture_sintetica_v1,True,P0480,2025/26,SQ16,10,654,2,0,1.81,0.0,6.62,0
fixture_sintetica_v1,True,P0481,2024/25,SQ17,18,1192,0,0,0.0,0.0,7.06,0
fixture_sintetica_v1,True,P0481,2025/26,SQ17,10,594,0,0,0.0,0.0,7.17,0
fixture_sintetica_v1,True,P0482,2024/25,SQ17,9,489,0,0,0.0,0.0,7.74,0
fixture_sintetica_v1,True,P0482,2025/26,SQ17,21,1803,0,0,0.0,0.0,7.28,0
fixture_sintetica_v1,True,P0483,2024/25,SQ17,25,1531,0,0,0.0,0.0,7.2,0
fixture_sintetica_v1,True,P0483,2025/26,SQ17,22,1623,0,0,0.0,0.0,6.85,0
fixture_sintetica_v1,True,P0484,2024/25,SQ17,14,733,0,0,0.0,0.0,7.62,0
fixture_sintetica_v1,True,P0484,2025/26,SQ17,19,1101,0,0,0.0,0.0,7.54,0
fixture_sintetica_v1,True,P0485,2024/25,SQ17,22,1678,2,0,1.83,0.0,6.87,0
fixture_sintetica_v1,True,P0485,2025/26,SQ17,23,2042,0,0,0.0,0.0,6.66,0
fixture_sintetica_v1,True,P0486,2024/25,SQ17,21,1810,2,1,1.89,1.08,7.13,0
fixture_sintetica_v1,True,P0486,2025/26,SQ17,6,323,0,0,0.0,0.0,7.1,0
fixture_sintetica_v1,True,P0487,2024/25,SQ17,7,535,0,0,0.0,0.0,7.88,0
fixture_sintetica_v1,True,P0487,2025/26,SQ17,16,1204,0,0,0.0,0.0,7.8,0
fixture_sintetica_v1,True,P0488,2024/25,SQ17,26,2237,0,0,0.0,0.0,7.42,0
fixture_sintetica_v1,True,P0488,2025/26,SQ17,11,721,0,1,0.0,0.83,7.58,0
fixture_sintetica_v1,True,P0489,2024/25,SQ17,5,318,0,0,0.0,0.0,6.76,0
fixture_sintetica_v1,True,P0489,2025/26,SQ17,18,1114,0,0,0.0,0.0,6.12,0
fixture_sintetica_v1,True,P0490,2024/25,SQ17,4,233,0,1,0.0,0.88,6.58,0
fixture_sintetica_v1,True,P0490,2025/26,SQ17,16,1057,0,0,0.0,0.0,6.26,0
fixture_sintetica_v1,True,P0491,2024/25,SQ17,27,1269,0,1,0.0,0.99,7.21,0
fixture_sintetica_v1,True,P0491,2025/26,SQ17,7,350,0,0,0.0,0.0,7.2,0
fixture_sintetica_v1,True,P0492,2024/25,SQ17,21,1565,0,0,0.0,0.0,7.85,0
fixture_sintetica_v1,True,P0492,2025/26,SQ17,8,665,0,0,0.0,0.0,7.71,0
fixture_sintetica_v1,True,P0493,2024/25,SQ14,19,1555,0,0,0.0,0.0,7.77,0
fixture_sintetica_v1,True,P0493,2025/26,SQ17,17,1085,0,2,0.0,2.02,7.52,0
fixture_sintetica_v1,True,P0494,2024/25,SQ05,10,833,0,0,0.0,0.0,7.14,0
fixture_sintetica_v1,True,P0494,2025/26,SQ17,23,1960,0,1,0.0,0.89,6.74,0
fixture_sintetica_v1,True,P0495,2024/25,SQ17,17,1530,0,0,0.0,0.0,7.04,0
fixture_sintetica_v1,True,P0495,2025/26,SQ17,12,898,0,2,0.0,2.08,6.97,0
fixture_sintetica_v1,True,P0496,2024/25,SQ17,10,510,0,1,0.0,1.02,6.8,0
fixture_sintetica_v1,True,P0496,2025/26,SQ17,8,443,1,0,1.13,0.0,7.03,0
fixture_sintetica_v1,True,P0497,2024/25,SQ17,16,896,0,0,0.0,0.0,6.28,0
fixture_sintetica_v1,True,P0497,2025/26,SQ17,16,844,0,0,0.0,0.0,6.24,0
fixture_sintetica_v1,True,P0498,2024/25,SQ17,5,420,0,1,0.0,1.12,6.61,0
fixture_sintetica_v1,True,P0498,2025/26,SQ17,20,1146,0,0,0.0,0.0,6.85,0
fixture_sintetica_v1,True,P0499,2024/25,SQ17,3,256,0,0,0.0,0.0,6.35,0
fixture_sintetica_v1,True,P0499,2025/26,SQ17,8,615,0,0,0.0,0.0,5.96,0
fixture_sintetica_v1,True,P0500,2024/25,SQ17,19,1610,0,0,0.0,0.0,7.19,0
fixture_sintetica_v1,True,P0500,2025/26,SQ17,23,1450,0,1,0.0,0.89,7.18,0
fixture_sintetica_v1,True,P0501,2024/25,SQ17,13,906,1,5,1.12,4.16,8.01,0
fixture_sintetica_v1,True,P0501,2025/26,SQ17,18,1350,0,1,0.0,0.94,7.83,6
fixture_sintetica_v1,True,P0502,2024/25,SQ17,6,419,1,0,0.86,0.0,7.26,0
fixture_sintetica_v1,True,P0502,2025/26,SQ17,16,1182,0,0,0.0,0.0,6.9,0
fixture_sintetica_v1,True,P0503,2024/25,SQ17,11,616,0,0,0.0,0.0,6.12,0
fixture_sintetica_v1,True,P0503,2025/26,SQ17,3,236,0,0,0.0,0.0,6.3,0
fixture_sintetica_v1,True,P0504,2024/25,SQ17,28,1830,5,4,5.85,4.14,8.16,0
fixture_sintetica_v1,True,P0504,2025/26,SQ17,11,959,2,2,2.09,2.23,7.88,0
fixture_sintetica_v1,True,P0505,2024/25,SQ17,13,696,1,3,0.88,3.31,7.33,0
fixture_sintetica_v1,True,P0505,2025/26,SQ17,19,878,3,2,3.23,1.6,6.71,0
fixture_sintetica_v1,True,P0506,2024/25,SQ17,9,656,0,0,0.0,0.0,7.43,0
fixture_sintetica_v1,True,P0506,2025/26,SQ17,26,1821,7,2,7.75,2.1,7.22,0
fixture_sintetica_v1,True,P0507,2024/25,SQ17,9,544,3,3,2.58,3.55,8.24,0
fixture_sintetica_v1,True,P0507,2025/26,SQ17,23,2038,7,1,8.3,1.24,8.12,0
fixture_sintetica_v1,True,P0508,2024/25,SQ17,16,1226,4,5,4.27,5.4,7.73,7
fixture_sintetica_v1,True,P0508,2025/26,SQ17,15,748,7,0,7.76,0.0,7.93,0
fixture_sintetica_v1,True,P0509,2024/25,SQ17,13,1108,2,0,2.48,0.0,7.52,0
fixture_sintetica_v1,True,P0509,2025/26,SQ17,16,903,1,1,1.16,1.22,6.94,0
fixture_sintetica_v1,True,P0510,2024/25,SQ17,20,1418,3,1,3.69,1.09,7.15,0
fixture_sintetica_v1,True,P0510,2025/26,SQ17,14,911,0,1,0.0,0.86,7.05,0
fixture_sintetica_v1,True,P0511,2024/25,SQ18,13,762,0,0,0.0,0.0,7.87,0
fixture_sintetica_v1,True,P0511,2025/26,SQ18,17,1460,0,0,0.0,0.0,7.67,0
fixture_sintetica_v1,True,P0512,2024/25,SQ18,11,799,0,0,0.0,0.0,6.24,0
fixture_sintetica_v1,True,P0512,2025/26,SQ18,3,228,0,0,0.0,0.0,6.79,0
fixture_sintetica_v1,True,P0513,2024/25,SQ18,23,1534,0,0,0.0,0.0,7.38,0
fixture_sintetica_v1,True,P0513,2025/26,SQ18,24,1342,0,0,0.0,0.0,7.67,0
fixture_sintetica_v1,True,P0514,2024/25,SQ18,10,857,0,0,0.0,0.0,7.15,0
fixture_sintetica_v1,True,P0514,2025/26,SQ18,18,937,0,0,0.0,0.0,7.34,0
fixture_sintetica_v1,True,P0515,2024/25,SQ18,22,1507,0,1,0.0,1.27,6.8,0
fixture_sintetica_v1,True,P0515,2025/26,SQ18,12,749,0,0,0.0,0.0,7.1,0
fixture_sintetica_v1,True,P0516,2024/25,SQ18,33,2750,0,0,0.0,0.0,8.46,0
fixture_sintetica_v1,True,P0516,2025/26,SQ18,6,401,0,0,0.0,0.0,7.93,0
fixture_sintetica_v1,True,P0517,2024/25,SQ18,18,1339,1,0,1.05,0.0,7.18,0
fixture_sintetica_v1,True,P0517,2025/26,SQ18,13,614,0,0,0.0,0.0,6.94,0
fixture_sintetica_v1,True,P0518,2024/25,SQ18,6,420,0,0,0.0,0.0,6.56,0
fixture_sintetica_v1,True,P0518,2025/26,SQ18,12,603,0,0,0.0,0.0,6.57,0
fixture_sintetica_v1,True,P0519,2024/25,SQ18,14,1164,1,0,0.85,0.0,6.67,0
fixture_sintetica_v1,True,P0519,2025/26,SQ18,6,299,0,0,0.0,0.0,6.82,0
fixture_sintetica_v1,True,P0520,2024/25,SQ18,13,731,0,0,0.0,0.0,6.96,0
fixture_sintetica_v1,True,P0520,2025/26,SQ18,11,804,1,0,0.98,0.0,6.84,0
fixture_sintetica_v1,True,P0521,2024/25,SQ18,17,1011,0,0,0.0,0.0,6.46,0
fixture_sintetica_v1,True,P0521,2025/26,SQ18,12,898,0,0,0.0,0.0,5.93,0
fixture_sintetica_v1,True,P0522,2024/25,SQ18,3,268,0,0,0.0,0.0,6.48,0
fixture_sintetica_v1,True,P0522,2025/26,SQ18,8,532,0,0,0.0,0.0,7.1,0
fixture_sintetica_v1,True,P0523,2024/25,SQ18,30,1381,1,1,1.02,0.95,7.53,0
fixture_sintetica_v1,True,P0523,2025/26,SQ18,4,340,0,0,0.0,0.0,7.68,0
fixture_sintetica_v1,True,P0524,2024/25,SQ18,16,822,1,0,1.04,0.0,7.32,0
fixture_sintetica_v1,True,P0524,2025/26,SQ18,17,1437,1,0,1.12,0.0,7.23,0
fixture_sintetica_v1,True,P0525,2024/25,SQ04,25,2004,2,1,2.03,1.28,8.27,0
fixture_sintetica_v1,True,P0525,2025/26,SQ18,22,1875,1,2,0.93,1.88,8.17,0
fixture_sintetica_v1,True,P0526,2024/25,SQ11,7,438,0,0,0.0,0.0,7.79,0
fixture_sintetica_v1,True,P0526,2025/26,SQ18,4,282,1,0,1.15,0.0,7.33,0
fixture_sintetica_v1,True,P0527,2024/25,SQ18,21,1494,2,2,1.62,2.44,7.41,0
fixture_sintetica_v1,True,P0527,2025/26,SQ18,19,1149,1,1,0.82,0.83,7.12,0
fixture_sintetica_v1,True,P0528,2024/25,SQ18,12,733,1,0,1.3,0.0,7.01,0
fixture_sintetica_v1,True,P0528,2025/26,SQ18,8,619,1,0,0.82,0.0,6.87,0
fixture_sintetica_v1,True,P0529,2024/25,SQ18,21,1544,0,0,0.0,0.0,6.6,0
fixture_sintetica_v1,True,P0529,2025/26,SQ18,15,766,0,0,0.0,0.0,6.81,0
fixture_sintetica_v1,True,P0530,2024/25,SQ18,4,270,0,0,0.0,0.0,7.34,0
fixture_sintetica_v1,True,P0530,2025/26,SQ18,5,424,1,0,0.88,0.0,7.41,0
fixture_sintetica_v1,True,P0531,2024/25,SQ18,7,582,0,0,0.0,0.0,5.65,0
fixture_sintetica_v1,True,P0531,2025/26,SQ18,3,256,0,0,0.0,0.0,6.12,0
fixture_sintetica_v1,True,P0532,2024/25,SQ18,6,510,0,0,0.0,0.0,6.42,0
fixture_sintetica_v1,True,P0532,2025/26,SQ18,10,567,0,0,0.0,0.0,6.66,0
fixture_sintetica_v1,True,P0533,2024/25,SQ18,18,1135,2,1,1.89,1.24,7.83,0
fixture_sintetica_v1,True,P0533,2025/26,SQ18,13,900,3,3,3.47,3.21,7.09,0
fixture_sintetica_v1,True,P0534,2024/25,SQ18,12,739,5,2,5.34,1.8,8.22,0
fixture_sintetica_v1,True,P0534,2025/26,SQ18,31,2490,6,4,5.36,3.49,7.51,0
fixture_sintetica_v1,True,P0535,2024/25,SQ18,15,1313,2,1,1.61,1.02,6.74,0
fixture_sintetica_v1,True,P0535,2025/26,SQ18,21,1620,4,1,4.22,0.8,6.79,0
fixture_sintetica_v1,True,P0536,2024/25,SQ18,8,361,0,0,0.0,0.0,6.0,0
fixture_sintetica_v1,True,P0536,2025/26,SQ18,6,504,0,1,0.0,1.26,6.77,0
fixture_sintetica_v1,True,P0537,2024/25,SQ18,26,1419,6,1,5.9,1.18,7.51,0
fixture_sintetica_v1,True,P0537,2025/26,SQ18,26,1616,6,3,6.38,3.84,7.2,0
fixture_sintetica_v1,True,P0538,2024/25,SQ18,16,1138,2,1,2.19,0.96,6.81,0
fixture_sintetica_v1,True,P0538,2025/26,SQ18,12,684,0,1,0.0,1.09,6.87,0
fixture_sintetica_v1,True,P0539,2024/25,SQ07,10,855,0,2,0.0,2.13,7.48,0
fixture_sintetica_v1,True,P0539,2025/26,SQ18,14,739,3,1,2.81,1.16,7.1,0
fixture_sintetica_v1,True,P0540,2024/25,SQ18,24,1122,4,2,4.54,2.13,8.15,0
fixture_sintetica_v1,True,P0540,2025/26,SQ18,26,2146,10,7,8.48,8.7,8.06,0
fixture_sintetica_v1,True,P0541,2024/25,SQ19,9,713,0,0,0.0,0.0,6.96,0
fixture_sintetica_v1,True,P0541,2025/26,SQ19,18,858,0,0,0.0,0.0,7.08,0
fixture_sintetica_v1,True,P0542,2024/25,SQ19,14,1033,0,0,0.0,0.0,8.21,0
fixture_sintetica_v1,True,P0542,2025/26,SQ19,13,982,0,0,0.0,0.0,7.91,0
fixture_sintetica_v1,True,P0543,2024/25,SQ19,8,565,0,0,0.0,0.0,7.02,0
fixture_sintetica_v1,True,P0543,2025/26,SQ19,23,1804,0,0,0.0,0.0,7.31,0
fixture_sintetica_v1,True,P0544,2024/25,SQ19,9,666,0,0,0.0,0.0,6.82,0
fixture_sintetica_v1,True,P0544,2025/26,SQ19,13,843,0,0,0.0,0.0,6.66,0
fixture_sintetica_v1,True,P0545,2024/25,SQ19,15,867,0,0,0.0,0.0,7.62,0
fixture_sintetica_v1,True,P0545,2025/26,SQ19,24,1644,0,0,0.0,0.0,7.49,0
fixture_sintetica_v1,True,P0546,2024/25,SQ19,23,1362,1,2,0.85,1.93,8.1,0
fixture_sintetica_v1,True,P0546,2025/26,SQ19,26,1171,1,0,1.09,0.0,7.99,0
fixture_sintetica_v1,True,P0547,2024/25,SQ19,4,252,0,0,0.0,0.0,7.12,0
fixture_sintetica_v1,True,P0547,2025/26,SQ19,15,1130,0,0,0.0,0.0,7.22,0
fixture_sintetica_v1,True,P0548,2024/25,SQ19,20,932,0,0,0.0,0.0,7.19,0
fixture_sintetica_v1,True,P0548,2025/26,SQ19,15,1213,0,0,0.0,0.0,7.36,0
fixture_sintetica_v1,True,P0549,2024/25,SQ19,18,850,0,0,0.0,0.0,6.56,0
fixture_sintetica_v1,True,P0549,2025/26,SQ19,9,586,0,0,0.0,0.0,6.65,0
fixture_sintetica_v1,True,P0550,2024/25,SQ19,25,1623,0,0,0.0,0.0,7.39,0
fixture_sintetica_v1,True,P0550,2025/26,SQ19,11,711,0,0,0.0,0.0,7.34,0
fixture_sintetica_v1,True,P0551,2024/25,SQ19,21,1766,0,0,0.0,0.0,7.48,0
fixture_sintetica_v1,True,P0551,2025/26,SQ19,29,2024,1,1,1.04,0.99,7.68,0
fixture_sintetica_v1,True,P0552,2024/25,SQ19,18,1102,1,0,1.08,0.0,7.05,0
